SerialNum,AGE_BAND_AGG8,COB_AGG3,ECONOMIC_ACTIVITY_10M,ETHNIC_GROUP_AGG2,HEALTH_IN_GENERAL,FAMILY_TYPE,HH_SOCGRADE4,HOURS_PER_WEEK_WORKED,IN_FULL_TIME_EDUCATION,INDUSTRY_CURRENT_10A,LEGAL_PARTNERSHIP_STATUS_6A,OCCUPATION_CURRENT_1DIGIT,RELIGION_BELONG_TO,RELIGION_BROUGHT_UP_IN,SEX,UR_RESIDENCE_TYPE
14979,1,1,,1,1,2,1,,1,,,,4,,2,1
14980,1,1,,1,1,4,2,,,,,,2,,2,1
14981,1,1,,1,1,2,1,,1,,,,2,,1,1
14982,7,1,5,1,2,2,,,2,,2,,1,,2,1
14983,5,1,2,1,1,2,2,2,2,4,2,5,1,,2,1
14984,4,1,1,1,1,1,4,3,2,9,1,5,1,,1,1
14985,2,1,1,1,1,4,4,3,2,5,1,8,7,4,2,1
14986,1,1,,1,1,2,2,,1,,,,2,,2,1
14987,3,3,1,1,2,4,3,3,2,2,4,8,1,,1,1
14988,1,1,,1,1,2,1,,1,,,,2,,1,1
14989,1,1,,1,1,2,1,,,,,,7,4,1,1
14990,1,3,,2,1,2,2,,1,,,,6,,2,1
14991,1,1,,1,1,4,4,,1,,,,7,4,1,1
14992,1,1,,1,1,3,4,,,,,,1,,2,1
14993,3,1,9,1,1,4,4,,2,,1,,1,,1,1
14994,1,1,,1,1,2,3,,1,,,,7,4,2,1
14995,3,1,1,2,1,1,2,2,2,6,1,3,7,2,2,1
14996,4,1,1,1,2,1,2,3,2,5,3,1,1,,2,1
14997,5,1,1,1,1,2,2,3,2,5,2,7,3,,2,1
14998,1,1,,1,2,2,3,,1,,,,1,,2,1
14999,3,1,1,1,2,5,1,3,2,7,1,3,4,,2,1
15000,6,2,5,1,1,2,3,,2,,2,,6,,1,1
15001,3,1,1,1,2,4,2,2,2,8,1,4,1,,1,1
15002,3,1,8,1,4,1,4,,2,,1,,6,,1,1
15003,1,1,,1,2,4,4,,1,,,,7,4,1,1
15004,4,1,1,1,1,4,3,3,2,8,1,3,1,,1,1
15005,2,1,6,1,1,4,2,,1,,1,,7,4,1,1
15006,6,1,6,1,4,1,2,,1,,1,,1,,2,1
15007,1,1,,1,1,4,4,,,,,,7,4,1,1
15008,1,1,,1,1,2,3,,1,,,,1,,2,1
15009,1,1,,1,1,2,2,,,,,,1,,2,1
15010,4,1,2,1,1,2,1,4,2,7,2,2,3,,2,1
15011,6,1,1,1,2,1,1,3,2,8,1,2,7,1,2,1
15012,1,1,,1,1,2,1,,1,,,,7,1,2,1
15013,6,1,1,1,2,2,1,3,2,1,2,5,2,,2,1
15014,2,1,9,1,1,4,4,,2,,1,,1,,2,1
15015,2,1,6,1,2,2,4,,1,,1,,2,,1,1
15016,3,1,1,1,1,3,2,3,2,8,1,6,1,,1,1
15017,4,1,2,1,2,2,3,3,2,5,2,9,4,,2,1
15018,5,3,1,1,2,2,2,3,2,7,2,7,7,1,2,1
15019,3,3,1,1,2,2,2,2,2,4,2,2,1,,1,1
15020,1,1,,1,1,2,2,,1,,,,1,,1,1
15021,1,1,,1,1,2,1,,1,,,,2,,2,1
15022,2,1,1,1,1,2,2,3,2,2,1,8,1,,2,1
15023,5,1,1,1,2,2,3,2,2,8,2,2,1,,1,1
15024,4,3,1,1,3,2,1,3,2,3,2,2,5,,2,1
15025,1,3,,1,1,2,4,,1,,,,1,,1,1
15026,5,1,1,1,1,2,1,3,2,8,2,2,7,4,1,1
15027,5,1,1,1,2,2,,2,2,8,2,3,1,,1,1
15028,5,3,1,2,2,2,2,3,2,8,2,3,5,,2,1
15029,1,1,,2,1,2,1,,1,,,,7,4,1,1
15030,6,1,2,1,1,2,2,3,2,8,2,1,1,,2,1
15031,3,3,1,2,1,1,1,4,2,8,1,2,6,,2,1
15032,6,1,1,1,3,2,3,3,2,8,2,6,1,,2,1
15033,5,1,1,1,4,2,2,3,2,5,2,7,1,,1,1
15034,1,1,,1,2,2,4,,1,,,,2,,1,1
15035,5,1,5,1,2,2,2,,2,,2,,7,2,2,1
15036,1,1,,1,1,4,4,,1,,,,1,,1,1
15037,1,1,,1,1,2,3,,1,,,,1,,2,1
15038,5,1,1,1,1,4,2,3,2,8,3,4,3,,1,1
15039,7,1,5,1,2,4,,,2,,4,,1,,1,1
15040,1,2,,1,1,2,1,,1,,,,1,,1,1
15041,6,1,8,1,4,2,4,,2,,2,,1,,2,1
15042,7,1,1,1,1,2,,2,2,8,2,2,1,,1,1
15043,1,1,,1,1,2,1,,1,,,,1,,2,1
15044,1,1,,1,1,2,2,,,,,,1,,1,1
15045,1,1,,1,1,3,2,,1,,,,1,,2,1
15046,4,1,1,1,3,3,2,1,2,8,1,3,7,2,2,1
15047,4,1,1,1,1,2,2,4,2,4,2,3,1,,2,1
15048,2,1,1,1,1,2,2,3,2,7,1,2,1,,2,1
15049,3,1,1,1,1,1,4,4,2,5,1,7,7,4,2,1
15050,7,1,1,1,2,2,,2,2,7,2,5,2,,2,1
15051,5,2,1,1,1,4,,3,2,6,1,8,7,2,2,1
15052,2,1,6,1,1,2,3,,1,,1,,2,,1,1
15053,4,2,1,1,1,1,2,3,2,8,1,2,4,,1,1
15054,5,1,1,1,1,2,1,3,2,8,2,2,7,2,1,1
15055,7,1,5,1,2,1,,,2,,5,,7,1,1,1
15056,2,1,3,1,1,2,3,,2,,1,,2,,2,1
15057,1,1,,1,1,2,1,,1,,,,2,,1,1
15058,6,1,7,1,3,2,,,2,,2,,3,,1,1
15059,4,3,1,1,1,1,4,3,2,8,1,9,2,,2,1
15060,1,1,,1,1,2,3,,1,,,,7,4,1,1
15061,6,1,1,1,4,2,,3,2,7,2,1,1,,2,1
15062,1,1,,1,1,4,2,,1,,,,7,4,2,1
15063,4,1,1,1,2,2,2,3,2,2,2,1,2,,1,1
15064,4,1,7,1,1,2,3,,2,,2,,1,,2,1
15065,6,1,9,1,2,2,2,,2,,2,,2,,2,1
15066,2,1,6,1,1,2,2,,1,,1,,7,4,1,1
15067,3,1,1,1,1,2,2,2,2,8,2,2,5,,1,1
15068,4,1,6,1,2,2,2,,1,,2,,7,2,2,1
15069,4,2,8,1,3,2,3,,2,,2,,1,,1,1
15070,3,1,1,1,3,3,3,2,2,8,1,6,1,,1,1
15071,3,1,1,1,1,2,3,3,2,8,1,2,3,,1,1
15072,1,3,,1,1,4,4,,1,,,,7,4,2,1
15073,2,1,9,1,4,2,4,,2,,1,,1,,2,1
15074,6,1,5,1,1,2,,,2,,2,,2,,1,1
15075,5,1,1,1,1,1,1,4,2,8,1,2,2,,1,1
15076,2,1,6,1,1,2,4,,1,,1,,3,,1,1
15077,5,1,7,1,1,2,1,,2,,2,,5,,1,1
15078,7,1,8,1,2,2,2,,2,,2,,2,,2,1
15079,8,1,5,1,3,2,,,2,,2,,4,,1,1
15080,4,1,4,1,2,2,2,2,1,5,2,9,7,2,1,1
15081,1,1,,1,1,2,1,,1,,,,2,,2,1
15082,3,2,1,1,1,3,2,3,2,8,1,6,1,,1,1
15083,6,1,5,1,2,2,,,2,,2,,5,,1,1
15084,6,2,1,1,1,2,1,2,2,8,2,2,1,,1,1
15085,4,1,3,1,4,1,4,,2,,4,,7,4,2,1
15086,6,1,1,1,2,2,3,2,2,8,2,4,1,,1,1
15087,4,1,1,1,1,2,2,3,2,7,2,2,1,,2,1
15088,1,1,,1,1,2,3,,1,,,,2,,2,1
15089,2,1,9,1,1,4,4,,2,,1,,4,,2,1
15090,2,1,1,1,1,2,3,1,2,8,1,6,1,,1,1
15091,7,1,5,1,3,2,,,2,,2,,1,,1,1
15092,7,1,5,1,1,2,,,2,,2,,2,,1,1
15093,6,1,1,1,2,1,2,3,2,5,3,7,3,,2,1
15094,7,3,5,1,5,1,3,,2,,5,,1,,2,1
15095,4,1,8,1,4,1,4,,2,,1,,1,,2,1
15096,3,1,1,1,1,2,2,3,2,8,1,6,3,,1,1
15097,2,1,9,1,2,2,2,,2,,1,,1,,2,1
15098,6,1,1,1,1,2,2,2,2,8,2,2,7,1,2,1
15099,1,1,,1,1,2,3,,,,,,1,,1,1
15100,2,1,6,1,1,2,2,,1,,1,,1,,2,1
15101,5,1,2,1,3,2,1,4,2,7,2,2,1,,2,1
15102,6,1,1,1,2,2,3,1,2,5,2,7,1,,1,1
15103,3,1,7,1,2,2,4,,2,,2,,1,,1,1
15104,6,1,1,1,2,1,1,2,2,9,4,2,7,2,2,1
15105,2,1,1,1,1,1,1,3,2,7,1,2,7,4,2,1
15106,5,1,2,1,3,1,4,1,2,6,1,8,1,,2,1
15107,2,3,1,1,1,4,2,3,2,2,1,8,7,4,1,1
15108,8,1,9,1,3,1,,,2,,5,,5,,1,1
15109,5,1,1,1,2,2,4,3,2,6,2,9,2,,2,1
15110,3,3,1,1,1,2,4,3,2,6,2,8,1,,2,1
15111,1,1,,1,1,2,3,,1,,,,1,,1,1
15112,3,1,9,1,1,2,3,,2,,2,,4,,2,1
15113,4,3,1,2,1,2,2,3,2,8,2,6,1,,2,1
15114,1,1,,1,1,2,3,,1,,,,5,,2,1
15115,5,1,1,1,2,4,1,3,2,8,4,2,7,1,1,1
15116,2,3,1,1,1,2,1,1,2,5,1,9,7,1,1,1
15117,2,1,1,1,1,2,4,3,2,7,1,5,7,4,2,1
15118,1,1,,1,1,3,4,,1,,,,1,,1,1
15119,3,1,4,1,1,4,2,2,1,8,1,6,1,,1,1
15120,7,1,5,1,4,2,,,2,,2,,1,,1,1
15121,1,1,,1,1,2,2,,,,,,1,,2,1
15122,2,1,8,1,4,4,,,2,,1,,1,,2,1
15123,4,1,8,1,2,4,2,,2,,3,,2,,1,1
15124,2,1,6,1,1,2,2,,1,,1,,1,,2,1
15125,1,2,,1,1,2,2,,1,,,,1,,2,1
15126,7,1,5,1,1,1,,,2,,4,,3,,1,1
15127,2,1,6,1,1,2,3,,1,,1,,3,,1,1
15128,5,1,1,1,1,4,2,2,2,8,1,6,1,,1,1
15129,1,1,,1,1,1,4,,,,,,1,,1,1
15130,5,1,1,1,2,1,4,3,2,3,3,9,2,,1,1
15131,6,1,8,1,5,1,,,2,,1,,1,,2,1
15132,6,1,5,1,3,1,3,,2,,4,,7,1,2,1
15133,4,1,9,1,1,2,,,2,,1,,7,4,2,1
15134,2,1,6,1,1,4,4,,1,,1,,1,,2,1
15135,8,1,5,1,2,1,,,2,,5,,7,2,1,1
15136,6,1,1,1,2,2,1,3,2,8,2,1,1,,2,1
15137,8,1,5,1,4,2,,,2,,2,,5,,1,1
15138,8,1,5,1,2,1,,,2,,5,,1,,2,1
15139,1,2,,1,1,2,1,,1,,,,3,,1,1
15140,1,1,,1,1,3,2,,1,,,,7,4,2,1
15141,3,1,6,1,1,3,4,,1,,1,,7,1,1,1
15142,5,1,1,1,2,2,2,2,2,8,2,9,1,,1,1
15143,4,1,1,1,2,2,3,1,2,5,2,1,2,,1,1
15144,4,3,7,2,2,4,2,,2,,4,,1,,1,1
15145,5,1,1,1,2,3,2,3,2,8,1,2,7,2,1,1
15146,7,1,5,1,1,1,4,,2,,4,,3,,1,1
15147,1,1,,1,1,2,2,,1,,,,7,4,1,1
15148,4,1,1,1,1,3,4,1,2,4,1,3,7,4,1,1
15149,7,1,1,1,2,2,,1,2,7,2,9,2,,1,1
15150,5,1,1,1,2,4,1,4,2,8,4,2,1,,1,1
15151,3,3,1,1,2,4,2,2,2,7,4,2,1,,1,1
15152,5,1,7,1,2,3,4,,2,,1,,1,,1,1
15153,1,3,,1,2,2,,,1,,,,1,,1,1
15154,4,1,1,1,2,4,2,3,2,5,1,7,3,,1,1
15155,2,1,6,1,1,2,1,,1,,1,,2,,1,1
15156,6,1,2,1,2,1,1,1,2,6,1,2,7,2,2,1
15157,6,1,1,1,2,1,4,2,2,8,4,9,4,,1,1
15158,5,1,1,1,2,2,2,3,2,3,2,8,7,2,2,1
15159,3,1,2,1,1,2,2,3,2,8,2,2,2,,1,1
15160,5,1,1,1,3,2,3,3,2,8,2,3,1,,1,1
15161,3,1,1,1,2,2,,3,2,8,1,6,3,,2,1
15162,5,3,1,1,2,1,1,3,2,8,1,2,7,1,2,1
15163,4,1,1,1,3,2,1,4,2,8,2,2,2,,1,1
15164,2,1,4,1,1,1,2,1,1,5,1,7,1,,2,1
15165,1,1,,1,1,4,2,,,,,,7,1,2,1
15166,2,1,4,1,2,1,2,1,1,5,1,7,1,,1,1
15167,7,1,2,1,1,1,,4,2,7,1,2,1,,2,1
15168,1,1,,1,1,2,1,,1,,,,1,,2,1
15169,4,3,9,2,2,1,4,,2,,3,,6,,2,1
15170,6,1,1,1,2,2,2,2,2,8,2,2,1,,1,1
15171,5,3,1,2,1,2,3,4,2,5,2,5,7,4,1,1
15172,4,1,1,1,4,2,,2,2,7,1,7,2,,2,1
15173,3,1,1,1,1,3,2,3,2,8,1,2,1,,1,1
15174,7,1,5,1,2,2,,,2,,2,,1,,2,1
15175,1,1,,1,2,2,3,,,,,,7,2,1,1
15176,5,1,1,1,1,2,2,1,2,5,2,3,1,,1,1
15177,1,1,,1,1,4,2,,1,,,,1,,1,1
15178,3,1,3,1,1,4,4,,2,,1,,3,,2,1
15179,1,1,,1,1,4,4,,1,,,,1,,2,1
15180,6,1,1,1,3,2,3,2,2,7,2,6,2,,2,1
15181,6,1,7,1,3,2,2,,2,,2,,2,,1,1
15182,1,1,,1,1,4,1,,1,,,,3,,1,1
15183,7,1,5,1,3,4,,,2,,4,,3,,1,1
15184,4,1,1,1,1,2,2,3,2,8,2,8,3,,2,1
15185,8,1,5,1,3,1,,,2,,5,,2,,1,1
15186,7,1,5,1,1,2,,,2,,2,,1,,2,1
15187,2,1,6,1,1,3,1,,1,,1,,1,,2,1
15188,8,1,5,1,1,2,,,2,,2,,3,,2,1
15189,7,1,8,1,5,1,,,2,,1,,1,,1,1
15190,6,1,7,1,1,2,3,,2,,2,,3,,1,1
15191,4,1,1,1,1,1,4,3,2,7,1,9,1,,2,1
15192,2,1,3,1,1,4,4,,2,,1,,7,1,1,1
15193,7,1,5,1,2,2,,,2,,2,,2,,2,1
15194,6,1,1,1,1,2,3,1,2,8,2,3,3,,1,1
15195,6,1,7,1,2,4,4,,2,,4,,3,,1,1
15196,1,1,,1,1,4,4,,,,,,1,,2,1
15197,4,1,1,1,1,2,1,4,2,8,2,2,7,1,2,1
15198,5,2,8,2,4,1,4,,2,,3,,7,2,1,1
15199,2,1,1,1,1,2,4,3,2,4,1,5,2,,2,1
15200,7,1,2,1,1,2,,1,2,5,2,2,3,,1,1
15201,5,1,2,1,1,2,1,3,2,7,2,1,3,,1,1
15202,1,1,,1,1,3,3,,,,,,1,,1,1
15203,5,1,1,1,1,1,2,3,2,5,4,4,7,2,1,1
15204,1,1,,1,1,2,3,,1,,,,3,,1,1
15205,6,1,5,1,3,2,2,,2,,2,,7,2,2,1
15206,5,1,2,1,1,2,2,1,2,4,2,8,5,,2,1
15207,7,1,5,1,3,1,,,2,,5,,3,,1,1
15208,6,1,1,1,2,2,3,1,2,8,2,2,1,,1,1
15209,6,1,1,1,1,1,2,3,2,8,1,3,1,,1,1
15210,5,2,1,1,3,3,2,3,2,8,1,4,7,4,2,1
15211,1,1,,1,1,4,3,,1,,,,1,,2,1
15212,4,1,7,1,2,2,3,,2,,2,,2,,1,1
15213,8,2,5,1,3,5,,,2,,5,,1,,2,1
15214,3,1,9,1,2,2,3,,2,,1,,2,,1,1
15215,3,1,3,1,1,2,4,,2,,1,,2,,1,1
15216,5,1,1,1,1,2,3,3,2,7,2,5,1,,2,1
15217,3,1,1,1,1,2,3,4,2,5,1,3,1,,2,1
15218,8,1,5,1,3,1,,,2,,5,,2,,2,1
15219,7,1,8,1,2,3,4,,2,,3,,1,,2,1
15220,1,1,,1,1,2,3,,1,,,,1,,1,1
15221,7,1,5,1,1,2,,,2,,2,,1,,1,1
15222,5,1,8,1,3,2,2,,2,,2,,1,,1,1
15223,6,1,1,1,1,2,3,3,2,5,2,5,2,,2,1
15224,1,1,,1,1,2,3,,1,,,,2,,1,1
15225,1,1,,1,1,3,2,,1,,,,7,4,2,1
15226,4,3,1,2,1,2,3,3,2,7,2,9,2,,2,1
15227,6,3,1,1,3,1,4,3,2,2,1,9,7,4,1,1
15228,4,1,1,1,2,2,3,1,2,9,2,4,7,2,1,1
15229,7,1,5,1,2,1,,,2,,5,,1,,2,1
15230,2,1,4,1,1,2,3,,1,,1,,7,4,1,1
15231,1,1,,1,1,4,,,1,,,,7,2,2,1
15232,1,1,,1,1,2,1,,,,,,1,,1,1
15233,6,2,2,1,3,2,3,2,2,8,2,6,5,,1,1
15234,1,1,,1,1,2,2,,,,,,1,,1,1
15235,1,1,,1,1,3,1,,1,,,,2,,1,1
15236,4,1,8,1,4,2,,,2,,1,,4,,2,1
15237,8,2,5,1,2,2,,,2,,2,,1,,2,1
15238,3,1,2,1,2,2,3,1,2,8,2,2,1,,1,1
15239,7,1,5,1,1,1,,,2,,1,,3,,2,1
15240,6,1,1,1,3,3,3,1,2,5,1,5,2,,2,1
15241,6,1,3,1,2,2,4,,2,,2,,3,,2,1
15242,4,3,1,1,3,2,2,3,2,9,2,4,7,1,2,1
15243,8,1,5,1,3,1,,,2,,5,,2,,2,1
15244,1,1,,1,1,2,1,,1,,,,7,4,1,1
15245,6,2,2,1,3,2,2,2,2,1,2,1,1,,1,1
15246,6,1,5,1,2,2,,,2,,2,,3,,1,1
15247,3,1,1,1,3,4,2,2,2,8,1,2,1,,1,1
15248,5,1,8,1,4,1,3,,2,,1,,1,,1,1
15249,3,3,1,1,1,1,4,3,2,2,1,8,7,4,2,1
15250,1,1,,1,2,2,4,,1,,,,2,,1,1
15251,4,1,1,1,2,4,1,3,2,8,1,2,7,2,1,1
15252,5,3,1,1,1,2,1,2,2,8,2,2,3,,1,1
15253,3,1,1,1,3,2,1,3,2,6,2,2,1,,1,1
15254,5,1,9,1,4,1,4,,2,,1,,2,,2,1
15255,2,1,3,1,2,2,4,,2,,1,,7,4,2,1
15256,6,2,1,1,2,2,4,3,2,8,2,9,2,,1,1
15257,6,1,1,1,2,2,2,3,2,5,2,2,2,,2,1
15258,1,1,,1,1,2,3,,1,,,,1,,1,1
15259,3,1,1,1,2,4,2,1,2,8,1,6,7,1,1,1
15260,3,1,1,1,2,3,2,3,2,8,1,7,7,1,2,1
15261,7,1,5,1,1,3,,,2,,5,,2,,1,1
15262,1,1,,2,1,5,3,,1,,,,6,,1,1
15263,2,3,6,1,2,2,3,,1,,1,,1,,1,1
15264,3,1,1,1,1,3,2,3,2,2,1,1,7,1,2,1
15265,5,1,1,1,2,2,1,3,2,2,2,1,1,,1,1
15266,4,1,1,1,2,3,2,3,2,7,1,3,7,4,2,1
15267,2,1,4,1,1,2,1,1,1,5,1,7,1,,1,1
15268,1,1,,1,1,2,1,,,,,,1,,1,1
15269,4,3,1,1,1,3,1,3,2,8,1,2,5,,1,1
15270,4,1,1,1,2,4,2,2,2,8,1,2,7,1,1,1
15271,5,1,1,1,2,2,2,3,2,5,2,7,7,4,2,1
15272,6,1,2,1,2,2,3,3,2,4,2,5,1,,2,1
15273,5,1,2,1,1,2,4,2,2,4,2,5,3,,2,1
15274,5,1,1,1,2,2,2,2,2,5,2,7,3,,1,1
15275,6,1,8,1,5,4,4,,2,,4,,1,,1,1
15276,2,1,3,1,2,2,4,,2,,1,,1,,2,1
15277,2,1,1,1,1,4,3,2,2,4,1,5,1,,2,1
15278,5,1,1,1,1,2,2,3,2,8,2,3,7,2,2,1
15279,4,1,1,1,1,2,2,3,2,2,2,3,2,,2,1
15280,8,1,5,1,2,2,,,2,,2,,8,2,2,1
15281,6,1,1,1,2,1,2,3,2,8,4,4,4,,1,1
15282,6,1,8,1,4,4,4,,2,,4,,1,,1,1
15283,6,2,7,1,3,4,4,,2,,5,,1,,1,1
15284,1,1,,1,1,4,2,,1,,,,7,1,2,1
15285,4,3,7,2,2,2,4,,2,,2,,7,3,1,1
15286,1,1,,1,1,2,2,,1,,,,1,,2,1
15287,2,2,1,1,1,4,2,2,2,5,1,7,7,2,1,1
15288,6,1,1,1,2,2,2,3,2,8,2,2,1,,2,1
15289,1,1,,1,1,2,1,,,,,,1,,2,1
15290,1,1,,1,1,2,3,,1,,,,1,,2,1
15291,1,1,,1,1,4,4,,1,,,,7,1,1,1
15292,4,1,9,1,1,2,1,,2,,2,,7,1,1,1
15293,6,1,9,1,2,2,3,,2,,2,,2,,1,1
15294,3,1,1,1,2,3,2,4,2,7,1,4,7,2,2,1
15295,3,1,2,1,1,4,3,1,2,8,1,6,7,4,1,1
15296,5,1,1,1,1,2,2,3,2,2,2,5,2,,2,1
15297,6,1,1,1,1,4,2,2,2,6,5,4,2,,1,1
15298,3,1,7,1,2,4,4,,2,,1,,1,,1,1
15299,1,1,,1,1,2,3,,1,,,,5,,2,1
15300,3,1,1,1,1,2,1,3,2,8,2,2,1,,1,1
15301,1,1,,1,1,2,2,,,,,,1,,2,1
15302,4,1,2,1,1,2,1,1,2,7,2,3,7,1,1,1
15303,5,1,2,1,3,3,2,3,2,8,3,1,1,,2,1
15304,3,1,1,1,1,2,,3,2,5,1,2,1,,1,1
15305,5,1,2,1,1,5,3,4,2,1,4,5,2,,2,1
15306,4,3,9,2,2,3,3,,2,,1,,5,,1,1
15307,1,1,,1,1,2,1,,1,,,,1,,1,1
15308,6,1,8,1,3,2,2,,2,,2,,5,,2,1
15309,6,1,5,1,2,2,1,,2,,2,,2,,1,1
15310,4,1,1,1,2,4,4,2,2,5,1,7,2,,1,1
15311,3,1,1,1,1,4,2,2,2,5,1,4,1,,1,1
15312,4,2,1,1,1,1,1,3,2,8,3,2,1,,2,1
15313,5,3,1,2,2,2,2,3,2,8,2,2,1,,1,1
15314,4,1,1,1,1,2,2,3,2,5,2,2,5,,2,1
15315,7,1,1,1,2,2,,3,2,8,2,4,4,,2,1
15316,5,3,2,1,1,2,4,4,2,6,2,8,7,4,2,1
15317,1,1,,1,1,3,3,,1,,,,1,,1,1
15318,1,1,,1,1,2,2,,,,,,5,,2,1
15319,1,1,,1,1,2,3,,1,,,,1,,1,1
15320,4,1,1,1,1,4,2,1,2,8,4,4,5,,1,1
15321,1,1,,1,1,4,4,,,,,,1,,2,1
15322,6,1,1,1,1,2,4,3,2,8,2,6,1,,1,1
15323,2,1,6,1,1,2,2,,1,,1,,1,,2,1
15324,8,1,5,1,1,2,,,2,,2,,1,,2,1
15325,1,1,,1,1,2,2,,1,,,,1,,2,1
15326,8,1,1,1,2,2,,3,2,5,2,7,4,,1,1
15327,2,1,6,1,1,4,2,,1,,1,,2,,1,1
15328,6,1,2,1,3,4,2,4,2,8,5,6,7,1,1,1
15329,6,1,7,1,2,3,,,2,,1,,1,,2,1
15330,1,1,,1,2,2,4,,1,,,,2,,2,1
15331,4,1,7,1,1,3,2,,2,,1,,2,,1,1
15332,1,1,,1,1,4,4,,1,,,,7,4,2,1
15333,6,1,8,1,5,2,4,,2,,2,,3,,1,1
15334,3,1,1,1,1,2,2,3,2,5,1,8,7,4,1,1
15335,5,1,1,1,1,2,1,3,2,3,2,2,1,,2,1
15336,5,2,7,1,4,1,4,,2,,4,,7,4,2,1
15337,3,1,1,1,1,2,3,3,2,5,1,9,1,,2,1
15338,5,2,1,1,1,2,3,2,2,5,4,1,6,,2,1
15339,6,1,8,1,4,4,4,,2,,1,,7,2,1,1
15340,7,1,5,1,2,1,,,2,,1,,7,2,2,1
15341,4,1,7,1,3,4,4,,2,,4,,1,,1,1
15342,1,1,,1,2,3,4,,1,,,,3,,2,1
15343,5,1,1,1,2,4,2,3,2,8,1,6,3,,1,1
15344,8,1,5,1,2,1,,,2,,3,,1,,2,1
15345,5,1,1,1,1,2,2,3,2,8,2,4,7,4,2,1
15346,3,2,1,1,1,2,2,3,2,8,2,4,7,2,2,1
15347,4,2,8,1,3,1,4,,2,,4,,7,2,2,1
15348,2,1,6,1,2,4,4,,1,,1,,1,,2,1
15349,6,1,8,1,3,1,4,,2,,1,,1,,2,1
15350,5,2,9,1,4,4,,,2,,3,,3,,2,1
15351,2,1,1,1,1,2,3,3,2,5,1,7,7,2,1,1
15352,4,1,8,1,3,1,4,,2,,1,,7,1,1,1
15353,7,1,5,1,2,1,,,2,,1,,2,,2,1
15354,7,1,5,1,4,2,,,2,,2,,2,,2,1
15355,6,1,1,1,3,2,1,3,2,8,2,2,2,,2,1
15356,3,1,1,1,1,2,,4,2,2,1,7,1,,2,1
15357,1,1,,1,1,3,1,,1,,,,1,,2,1
15358,4,1,7,1,1,2,3,,2,,2,,1,,1,1
15359,3,1,1,1,1,2,2,3,2,8,1,4,1,,2,1
15360,3,1,1,1,1,2,1,3,2,5,1,7,2,,2,1
15361,8,1,5,1,3,1,,,2,,5,,8,2,1,1
15362,6,1,5,1,1,2,1,,2,,2,,2,,1,1
15363,5,2,1,1,1,4,,3,2,2,1,4,1,,2,1
15364,5,1,8,1,3,2,4,,2,,2,,2,,1,1
15365,1,1,,1,1,3,3,,,,,,1,,1,1
15366,4,1,1,1,2,4,4,2,2,5,1,7,7,4,1,1
15367,7,1,5,1,2,2,,,2,,2,,2,,2,1
15368,6,1,2,1,1,2,3,4,2,1,2,5,3,,2,1
15369,3,3,1,1,2,1,1,3,2,8,1,2,1,,1,1
15370,3,1,7,1,1,3,4,,2,,1,,1,,1,1
15371,5,1,9,1,3,1,4,,2,,1,,3,,2,1
15372,1,1,,1,1,4,2,,1,,,,1,,2,1
15373,5,1,1,1,2,1,2,3,2,5,4,7,3,,2,1
15374,3,1,1,1,1,4,3,2,2,2,3,6,3,,1,1
15375,3,1,2,1,1,2,1,3,2,4,2,5,1,,2,1
15376,3,1,1,1,1,3,4,1,2,9,1,3,3,,2,1
15377,2,1,1,1,1,3,3,3,2,5,1,9,7,4,2,1
15378,8,1,5,1,1,2,,,2,,2,,3,,1,1
15379,3,1,1,1,1,1,1,3,2,7,1,1,3,,1,1
15380,1,1,,1,1,2,1,,1,,,,2,,1,1
15381,4,1,7,1,2,2,3,,2,,2,,1,,1,1
15382,5,1,7,1,2,5,,,2,,3,,1,,1,1
15383,1,1,,1,1,2,3,,1,,,,1,,1,1
15384,1,1,,1,1,4,3,,1,,,,7,4,2,1
15385,7,1,1,1,2,2,,3,2,2,2,5,3,,2,1
15386,5,1,8,1,2,5,,,2,,1,,1,,1,1
15387,3,1,1,1,1,2,2,3,2,5,1,7,1,,2,1
15388,4,1,1,1,1,2,1,3,2,2,2,1,1,,2,1
15389,6,2,1,1,1,1,2,3,2,8,1,1,7,1,2,1
15390,7,1,5,1,1,1,,,2,,5,,5,,1,1
15391,1,1,,1,1,2,1,,,,,,4,,1,1
15392,1,1,,1,1,3,4,,1,,,,7,4,1,1
15393,4,1,7,1,1,2,4,,2,,2,,1,,1,1
15394,1,1,,1,1,2,2,,1,,,,1,,1,1
15395,1,1,,1,1,2,3,,1,,,,7,4,2,1
15396,1,1,,1,3,2,1,,1,,,,4,,2,1
15397,7,1,5,1,3,2,,,2,,2,,1,,2,1
15398,1,1,,1,2,4,2,,1,,,,1,,2,1
15399,3,1,4,1,1,2,3,3,1,5,1,2,1,,1,1
15400,1,1,,1,1,2,2,,,,,,1,,1,1
15401,2,1,1,1,2,1,2,1,2,8,1,3,7,4,2,1
15402,3,1,7,1,2,4,4,,2,,1,,7,4,1,1
15403,5,1,1,1,2,2,1,3,2,8,2,2,3,,1,1
15404,1,1,,1,2,4,4,,1,,,,1,,1,1
15405,1,1,,1,1,2,1,,1,,,,7,4,2,1
15406,4,1,1,1,1,4,3,3,2,8,1,6,5,,1,1
15407,6,1,8,1,3,1,4,,2,,4,,3,,1,1
15408,1,1,,1,1,4,4,,1,,,,2,,1,1
